,artists,album_name,track_name,popularity,explicit,danceability,energy,speechiness,instrumentalness,tempo,track_genre,duration(mm:ss),year,title,category,nominee
1580,LeAnn Rimes,Greatest Hits,How Do I Live,69,False,Poco bailable,0.462,0.0279,0.0,128.303,country,04:26,1997,40th Annual GRAMMY Awards  (1997),Best Female Country Vocal Performance,True
1581,Alan Jackson,Good Time,Good Time,71,False,Poco bailable,0.767,0.0372,6.92e-06,132.017,country,05:06,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1582,Serzo,Good Time,Good Time,20,False,Poco bailable,0.961,0.0473,0.00695,150.015,hardstyle,02:57,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1583,Owl City;Carly Rae Jepsen,The Midsummer Station,Good Time,78,False,Poco bailable,0.872,0.14,6.98e-06,126.05,indie-pop,03:25,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1584,Owl City;Carly Rae Jepsen,Tutti in piscina Canzoni per bambini,Good Time,0,False,Poco bailable,0.899,0.15,3.86e-06,126.054,indie-pop,03:25,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1585,Owl City;Carly Rae Jepsen,The Midsummer Station,Good Time,78,False,Poco bailable,0.872,0.14,6.98e-06,126.05,indie,03:25,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1586,Owl City;Carly Rae Jepsen,Tutti in piscina Canzoni per bambini,Good Time,0,False,Poco bailable,0.899,0.15,3.86e-06,126.054,indie,03:25,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1587,Owl City;Carly Rae Jepsen,The Midsummer Station,Good Time,78,False,Poco bailable,0.872,0.14,6.98e-06,126.05,rock,03:25,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1588,Owl City;Carly Rae Jepsen,Tutti in piscina Canzoni per bambini,Good Time,0,False,Poco bailable,0.899,0.15,3.86e-06,126.054,rock,03:25,2019,62nd Annual GRAMMY Awards  (2019),Best Regional Roots Music Album,True
1589,Maren Morris,HERO (Deluxe Edition),My Church,69,False,Poco bailable,0.743,0.0363,3.36e-06,76.979,country,03:17,2016,59th Annual GRAMMY Awards  (2016),Best Country Solo Performance,True
1590,Ariana Grande,"thank u, next",7 rings,84,True,Bailable,0.317,0.334,0.0,140.048,dance,02:58,2019,62nd Annual GRAMMY Awards  (2019),Record Of The Year,True
1591,Ariana Grande,"thank u, next",7 rings,84,True,Bailable,0.317,0.334,0.0,140.048,dance,02:58,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Solo Performance,True
1592,Ariana Grande,"thank u, next",7 rings,84,True,Bailable,0.317,0.334,0.0,140.048,pop,02:58,2019,62nd Annual GRAMMY Awards  (2019),Record Of The Year,True
1593,Ariana Grande,"thank u, next",7 rings,84,True,Bailable,0.317,0.334,0.0,140.048,pop,02:58,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Solo Performance,True
1594,David Guetta;Bebe Rexha;J Balvin,Dance Dance Dance,Say My Name,0,False,Bailable,0.66,0.123,0.0,95.033,dance,03:18,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1595,David Guetta;Bebe Rexha;J Balvin,7,Say My Name,73,False,Bailable,0.66,0.123,0.0,95.031,dance,03:18,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1596,Damon Hess,Whore House From The Vaults #3,Say My Name,0,False,Bailable,0.975,0.0571,0.0396,124.008,deep-house,05:21,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1597,David Guetta;Bebe Rexha;J Balvin,Dance Dance Dance,Say My Name,0,False,Bailable,0.66,0.123,0.0,95.033,edm,03:18,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1598,David Guetta;Bebe Rexha;J Balvin,7,Say My Name,73,False,Bailable,0.66,0.123,0.0,95.031,edm,03:18,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1599,Roan Shenoyy,Say My Name,Say My Name,38,False,Poco bailable,0.938,0.042,0.317,127.05,edm,03:08,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1600,Matvey Emerson;NEVRMIND,Say My Name,Say My Name,61,False,Bailable,0.712,0.0647,0.0181,120.002,groove,03:33,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1601,Damon Hess,Whore House From The Vaults #3,Say My Name,0,False,Bailable,0.975,0.0571,0.0396,124.008,groove,05:21,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1602,David Guetta;Bebe Rexha;J Balvin,Dance Dance Dance,Say My Name,0,False,Bailable,0.66,0.123,0.0,95.033,pop,03:18,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1603,Dimitri Vegas & Like Mike;Regard;Dimitri Vegas,Say My Name,Say My Name,68,False,Bailable,0.788,0.0908,0.0,118.039,progressive-house,02:39,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1604,Alex Brightman;Sophia Anne Caruso;Kerry Butler;Rob McClure,Beetlejuice (Original Broadway Cast Recording),Say My Name,66,False,Poco bailable,0.754,0.221,0.0,93.646,show-tunes,03:55,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1605,Tove Styrke,Sway,Say My Name,54,False,Bailable,0.451,0.125,0.0,164.035,swedish,03:25,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1606,Tove Styrke,Sway,Say My Name,54,False,Bailable,0.451,0.125,0.0,164.035,synth-pop,03:25,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Performance By A Duo Or Group With Vocal,True
1607,The Chainsmokers;Daya,Don't Let Me Down,Don't Let Me Down,80,False,Poco bailable,0.869,0.172,0.00508,159.803,dance,03:28,2016,59th Annual GRAMMY Awards  (2016),Best Dance Recording,True
1608,The Chainsmokers;Daya,Don't Let Me Down,Don't Let Me Down,80,False,Poco bailable,0.869,0.172,0.00508,159.803,edm,03:28,2016,59th Annual GRAMMY Awards  (2016),Best Dance Recording,True
1609,The Chainsmokers;Daya,Don't Let Me Down,Don't Let Me Down,80,False,Poco bailable,0.869,0.172,0.00508,159.803,electro,03:28,2016,59th Annual GRAMMY Awards  (2016),Best Dance Recording,True
1610,The Chainsmokers;Daya,Don't Let Me Down,Don't Let Me Down,80,False,Poco bailable,0.869,0.172,0.00508,159.803,house,03:28,2016,59th Annual GRAMMY Awards  (2016),Best Dance Recording,True
1611,Lady Gaga,Workout Hits 2023,Poker Face,3,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1612,Lady Gaga,OO's Music Grandi Successi,Poker Face,3,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1613,Lady Gaga,Karneval Klassiker,Poker Face,2,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1614,Lady Gaga,Karneval 2022 100%,Poker Face,1,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1615,Lady Gaga,Best Of Karneval,Poker Face,0,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1616,Lady Gaga,Halloween 2022,Poker Face,0,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1617,Lady Gaga,Halloween Party 2022,Poker Face,0,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1618,Lady Gaga,Almorzando solo,Poker Face,0,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1619,Lady Gaga,De ese gran pop de los 00's,Poker Face,0,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1620,Lady Gaga,Halloween Party 2022,Poker Face,0,False,Bailable,0.818,0.0789,2.94e-06,119.006,dance,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1621,Mini Pop Kids,Mini Pop Kids 6,Poker Face,8,False,Bailable,0.878,0.058,0.0,119.002,kids,03:58,2009,52nd Annual GRAMMY Awards  (2009),Best Dance Recording,True
1622,Lady Gaga,Halloween 2022,Bad Romance,0,True,Bailable,0.921,0.0363,5.26e-05,119.007,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Female Pop Vocal Performance,True
1623,Lady Gaga,Halloween 2022,Bad Romance,0,True,Bailable,0.921,0.0363,5.26e-05,119.007,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Short Form Music Video,True
1624,Lady Gaga,Halloween Kids Party 2022,Bad Romance,0,False,Bailable,0.924,0.0392,4.77e-05,118.984,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Female Pop Vocal Performance,True
1625,Lady Gaga,Halloween Kids Party 2022,Bad Romance,0,False,Bailable,0.924,0.0392,4.77e-05,118.984,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Short Form Music Video,True
1626,Lady Gaga,Halloween Scary Party,Bad Romance,0,False,Bailable,0.924,0.0392,4.77e-05,118.984,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Female Pop Vocal Performance,True
1627,Lady Gaga,Halloween Scary Party,Bad Romance,0,False,Bailable,0.924,0.0392,4.77e-05,118.984,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Short Form Music Video,True
1628,Lady Gaga,Halloween Party Canzoni per Bambini 2022,Bad Romance,0,False,Bailable,0.924,0.0392,4.77e-05,118.984,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Female Pop Vocal Performance,True
1629,Lady Gaga,Halloween Party Canzoni per Bambini 2022,Bad Romance,0,False,Bailable,0.924,0.0392,4.77e-05,118.984,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Short Form Music Video,True
1630,Lady Gaga,Halloween Party 2022,Bad Romance,0,True,Bailable,0.921,0.0363,5.26e-05,119.007,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Female Pop Vocal Performance,True
1631,Lady Gaga,Halloween Party 2022,Bad Romance,0,True,Bailable,0.921,0.0363,5.26e-05,119.007,dance,04:54,2010,53rd Annual GRAMMY Awards  (2010),Best Short Form Music Video,True
1632,Halestorm,ReAniMate: The CoVeRs eP,Bad Romance,65,False,Poco bailable,0.927,0.0706,2.33e-06,124.061,grunge,04:08,2010,53rd Annual GRAMMY Awards  (2010),Best Female Pop Vocal Performance,True
1633,Halestorm,ReAniMate: The CoVeRs eP,Bad Romance,65,False,Poco bailable,0.927,0.0706,2.33e-06,124.061,grunge,04:08,2010,53rd Annual GRAMMY Awards  (2010),Best Short Form Music Video,True
1634,Halestorm,ReAniMate: The CoVeRs eP,Bad Romance,65,False,Poco bailable,0.927,0.0706,2.33e-06,124.061,metal,04:08,2010,53rd Annual GRAMMY Awards  (2010),Best Female Pop Vocal Performance,True
1635,Halestorm,ReAniMate: The CoVeRs eP,Bad Romance,65,False,Poco bailable,0.927,0.0706,2.33e-06,124.061,metal,04:08,2010,53rd Annual GRAMMY Awards  (2010),Best Short Form Music Video,True
1636,Ariana Grande,"thank u, next","thank u, next",82,True,Bailable,0.653,0.0658,0.0,106.966,dance,03:27,2019,62nd Annual GRAMMY Awards  (2019),Album Of The Year,True
1637,Ariana Grande,"thank u, next","thank u, next",82,True,Bailable,0.653,0.0658,0.0,106.966,dance,03:27,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
1638,Jonas Brothers,Happiness Begins,Sucker,81,False,Bailable,0.734,0.0588,0.0,137.958,dance,03:01,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Duo/Group Performance,True
1639,Akon;Vishal Dadlani;Shruti Pathak,Ra-One,Criminal,60,False,Bailable,0.966,0.0568,0.0662,132.015,dance,05:06,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1640,Britney Spears,Femme Fatale (Deluxe Version),Criminal,72,False,Bailable,0.734,0.0298,0.0,107.987,dance,03:45,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1641,NyoMii;LOC 079,Criminal,Criminal,60,True,Bailable,0.605,0.479,0.0,77.546,german,03:02,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1642,Tommyknocker,Criminal,Criminal,26,True,Poco bailable,0.918,0.293,0.0272,164.039,happy,05:43,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1643,Tommyknocker,#TRAXTORM20Y,Criminal,17,True,Poco bailable,0.917,0.258,0.00757,164.045,happy,03:58,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1644,Natti Natasha;Ozuna,Criminal,Criminal,75,False,Bailable,0.813,0.0561,9.33e-05,79.997,latino,03:52,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1645,Fiona Apple,Tidal,Criminal,63,False,Poco bailable,0.804,0.0326,1.97e-05,89.846,piano,05:41,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1646,Natti Natasha;Ozuna,Criminal,Criminal,75,False,Bailable,0.813,0.0561,9.33e-05,79.997,reggae,03:52,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1647,Natti Natasha;Ozuna,Criminal,Criminal,75,False,Bailable,0.813,0.0561,9.33e-05,79.997,reggaeton,03:52,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1648,Tommyknocker,Criminal,Criminal,26,True,Poco bailable,0.918,0.293,0.0272,164.039,techno,05:43,1997,40th Annual GRAMMY Awards  (1997),Best Female Rock Vocal Performance,True
1649,Black Eyed Peas,Обратно в клас - pop,I Gotta Feeling,1,False,Bailable,0.793,0.0265,0.0,127.973,dance,04:49,2009,52nd Annual GRAMMY Awards  (2009),Best Pop Performance By A Duo Or Group With Vocals,True
1650,Black Eyed Peas,Tutti in piscina Canzoni per bambini,I Gotta Feeling,1,False,Bailable,0.793,0.0265,0.0,127.973,dance,04:49,2009,52nd Annual GRAMMY Awards  (2009),Best Pop Performance By A Duo Or Group With Vocals,True
1651,Black Eyed Peas,Workout Hits 2023,I Gotta Feeling,1,False,Bailable,0.793,0.0265,0.0,127.973,dance,04:49,2009,52nd Annual GRAMMY Awards  (2009),Best Pop Performance By A Duo Or Group With Vocals,True
1652,Black Eyed Peas,Del gusto de mamá,I Gotta Feeling,0,False,Bailable,0.793,0.0265,0.0,127.973,dance,04:49,2009,52nd Annual GRAMMY Awards  (2009),Best Pop Performance By A Duo Or Group With Vocals,True
1653,Black Eyed Peas,Обратно в клас - pop,I Gotta Feeling,1,False,Bailable,0.793,0.0265,0.0,127.973,dance,04:49,2009,52nd Annual GRAMMY Awards  (2009),Best Pop Performance By A Duo Or Group With Vocals,True
1654,Black Eyed Peas,De ese gran pop de los 00's,I Gotta Feeling,0,False,Bailable,0.793,0.0265,0.0,127.973,dance,04:49,2009,52nd Annual GRAMMY Awards  (2009),Best Pop Performance By A Duo Or Group With Vocals,True
1655,Black Eyed Peas,OO's Music Grandi Successi,My Humps,4,False,Bailable,0.682,0.225,1.63e-05,123.94,dance,05:26,2006,49th Annual GRAMMY Awards  (2006),Best Pop Performance By A Duo Or Group With Vocal,True
1656,Joshwa;Lee Foss,My Humps,My Humps,67,False,Bailable,0.79,0.0672,0.00615,129.005,deep-house,03:06,2006,49th Annual GRAMMY Awards  (2006),Best Pop Performance By A Duo Or Group With Vocal,True
1657,Joshwa;Lee Foss,Night Drive Autumn/Winter 2022/23,My Humps,0,False,Bailable,0.79,0.0672,0.00615,129.005,deep-house,03:06,2006,49th Annual GRAMMY Awards  (2006),Best Pop Performance By A Duo Or Group With Vocal,True
1658,Joshwa;Lee Foss,My Humps,My Humps,67,False,Bailable,0.79,0.0672,0.00615,129.005,groove,03:06,2006,49th Annual GRAMMY Awards  (2006),Best Pop Performance By A Duo Or Group With Vocal,True
1659,Joshwa;Lee Foss,Night Drive Autumn/Winter 2022/23,My Humps,0,False,Bailable,0.79,0.0672,0.00615,129.005,groove,03:06,2006,49th Annual GRAMMY Awards  (2006),Best Pop Performance By A Duo Or Group With Vocal,True
1660,Astrid S,Astrid S,Hurts So Good,69,False,Bailable,0.609,0.0586,0.0,120.039,dance,03:28,1982,25th Annual GRAMMY Awards  (1982),"Best Rock Vocal Performance, Male",True
1661,Astrid S,Leave It Beautiful (Complete),Hurts So Good,71,False,Bailable,0.625,0.0468,0.0,120.038,dance,03:28,1982,25th Annual GRAMMY Awards  (1982),"Best Rock Vocal Performance, Male",True
1662,Astrid S,Astrid S,Hurts So Good,69,False,Bailable,0.609,0.0586,0.0,120.039,house,03:28,1982,25th Annual GRAMMY Awards  (1982),"Best Rock Vocal Performance, Male",True
1663,Astrid S,Leave It Beautiful (Complete),Hurts So Good,71,False,Bailable,0.625,0.0468,0.0,120.038,house,03:28,1982,25th Annual GRAMMY Awards  (1982),"Best Rock Vocal Performance, Male",True
1664,Bruno Mars,24K Magic,That's What I Like,83,False,Bailable,0.56,0.0406,0.0,134.066,dance,03:26,2017,60th Annual GRAMMY Awards  (2017),Best R&B Performance,True
1665,Charlie Puth,Voicenotes,How Long,73,False,Bailable,0.561,0.0778,3.49e-06,109.974,dance,03:20,2007,50th Annual GRAMMY Awards  (2007),Best Country Performance By A Duo Or Group With Vocals,True
1666,Shannon & The Clams,Gone by the Dawn,How Long,25,False,Poco bailable,0.462,0.0376,0.00121,112.811,garage,03:45,2007,50th Annual GRAMMY Awards  (2007),Best Country Performance By A Duo Or Group With Vocals,True
1667,Madonna;Sickick,Frozen,Frozen,76,False,Bailable,0.633,0.0419,0.0192,110.005,dance,02:00,2014,57th Annual GRAMMY Awards  (2014),Best Compilation Soundtrack For Visual Media,True
1668,Sajanka;Barsha,Global Tribes,Frozen,26,False,Poco bailable,0.824,0.0444,0.701,144.968,trance,07:42,2014,57th Annual GRAMMY Awards  (2014),Best Compilation Soundtrack For Visual Media,True
1669,Joel Corry;Mabel,House Anthems,I Wish,1,False,Bailable,0.856,0.0426,0.0,123.997,dance,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1670,Joel Corry;Mabel,Back to School!,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,dance,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1671,Joel Corry;Mabel,Upbeat 20's,I Wish,3,False,Bailable,0.856,0.0426,0.0,123.997,dance,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1672,Joel Corry;Mabel,Cardio Tracks,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,dance,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1673,Joel Corry;Mabel,Today's Party Hits,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,dance,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1674,Joel Corry;Mabel,Dance Dance Dance,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,dance,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1675,Joel Corry;Mabel,Back to School!,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,edm,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1676,Joel Corry;Mabel,Upbeat 20's,I Wish,3,False,Bailable,0.856,0.0426,0.0,123.997,edm,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1677,Joel Corry;Mabel,Today's Party Hits,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,edm,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1678,Joel Corry;Mabel,House Anthems,I Wish,1,False,Bailable,0.856,0.0426,0.0,123.997,edm,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1679,Joel Corry;Mabel,Cardio Tracks,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,edm,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1680,Joel Corry;Mabel,Dance Dance Dance,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,edm,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
1681,Joel Corry;Mabel,Back to School!,I Wish,0,False,Bailable,0.856,0.0426,0.0,123.997,house,03:01,1976,19th Annual GRAMMY Awards  (1976),"Best R&B Vocal Performance, Male",True
